name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,State,availability_365,Rating,,,,,,,,,,,,,,,,,,,,,,
Guest suite in Bogangar · ★4.79 · 1 bedroom · 1 bed · 1 private bath,Gary,Tweed Shire,-28.33228,153.56717,Private room,175,1,43,4/06/2023,2.62,2,New South Wales,331,4.79,,,,,,,,,,,,,,,,,,,,,,651398
Condo in Double Bay · 1 bedroom · 1 bed · 1 shared bath,Eliza,Woollahra,-33.8786,151.2381,Private room,175,90,0,,,1,New South Wales,180,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Randwick · ★4.79 · 1 bedroom · 1 bed · 1 bath,Mary,"Randwick, New South Wales",-33.90516,151.24762,Private room,175,7,14,5/08/2018,0.14,1,New South Wales,151,4.79,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Linley Point · ★4.31 · 1 bedroom · 1 shared bath,Helen,Lane Cove,-33.82769,151.14706,Private room,175,1,13,4/06/2023,0.47,3,New South Wales,300,4.31,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Linley Point · 1 bedroom · 1 bed · 1 bath,Helen,Lane Cove,-33.82769,151.14706,Private room,175,1,1,5/08/2018,0.02,3,New South Wales,64,0,,,,,,,,,,,,,,,,,,,,,,
Home in Linley Point · 1 bedroom · 1 bed · 1 shared bath,Helen,Lane Cove,-33.82769,151.14706,Private room,175,1,1,17/02/2018,0.01,3,New South Wales,64,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Townhouse in Annandale · ★4.71 · 3 bedrooms · 6 beds · 2.5 baths,Guy,Municipality of Leichhardt,-33.87924,151.17047,Private room,175,2,90,26/08/2023,1.62,1,New South Wales,82,4.71,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Sydney · 2 bedrooms · 2 beds · 1 shared bath,Hong And Laszlo,Randwick,-33.95238,151.25305,Private room,175,90,2,1/03/2020,0.04,3,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Rental unit in North Bondi · 1 bedroom · 1 bed · 1 shared bath,Tanya,"Waverley, New South Wales",-33.892033,151.2836,Private room,175,2,1,26/05/2022,0.06,2,New South Wales,89,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Bed and breakfast in Bronte · ★4.86 · 1 bedroom · 1 bed · 1 private bath,Deb,Waverley,-33.90374,151.26758,Private room,175,2,7,26/08/2023,0.78,2,New South Wales,42,4.86,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Condo in Darling Point · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Jane,"Woollahra, New South Wales",-33.86999268,151.2380967,Private room,175,1,8,1/07/2023,1.24,1,New South Wales,89,5,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Rental unit in Bondi Junction · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Kris,"Waverley, New South Wales",-33.89212139,151.2527067,Private room,175,2,9,26/05/2023,1.05,1,New South Wales,82,5,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Tanunda · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Jo,"Tanunda, South Australia",-34.52381,138.95723,Private room,176,1,12,18/06/2023,3.33,1,South Australia,106,5,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Serviced apartment in Melbourne · 1 bedroom · 1 bed · 1 bath,Irena,Melbourne,-37.80947876,144.9606934,Hotel room,176,2,2,28/09/2022,0.14,10,Victoria,356,0,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Guest suite in Mount Melville · ★4.83 · 1 bedroom · 1 bed · 1 private bath,Catherine And Desmond,City of Albany,-35.0265,117.87121,Private room,176,1,82,21/05/2023,1.17,1,Western Australia,321,4.83,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Bed and breakfast in Busselton · ★4.79 · 1 bedroom · 1 bed · 1 private bath,Observatory,Busselton,-33.646381,115.348694,Private room,176,1,19,7/05/2023,0.8,7,Western Australia,284,4.79,,,,,,,,,,,,,,,,,,,,,,
Rental unit in Coffs Harbour · ★New · 1 bedroom · 1 bed · 1 bath,McGrath Estate Agents,City of Coffs Harbour,-30.2660899,153.1352329,Private room,176,3,0,,,126,New South Wales,362,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Boutique hotel in Potts Point · ★4.70 · Studio · 1 bed · 1 shared bath,The Jensen Potts Point,Sydney,-33.86795,151.22411,Hotel room,176,1,244,26/08/2023,4.66,5,New South Wales,364,4.7,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Hotel in Pyrmont · ★4.57 · 1 bedroom · 1 bed · 1 private bath,Dunkirk,Sydney,-33.87047,151.19556,Private room,176,1,44,7/08/2023,2.26,5,New South Wales,152,4.57,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Hotel in Hurstville · ★4.67 · Studio · 1 bed · 1 private bath,Meridian,City of Hurstville,-33.96699,151.10356,Private room,176,90,3,19/06/2021,0.1,6,New South Wales,353,4.67,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Rental unit in Kogarah · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Dozza,City of Kogarah,-33.96135122,151.1356675,Private room,176,1,5,19/08/2023,1.15,1,New South Wales,58,5,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Rental unit in Woolloomooloo · ★5.0 · 1 bedroom · 1 bed · 1 bath,Kristy,Sydney,-33.87279288,151.2171041,Private room,176,2,3,31/07/2023,1.34,2,New South Wales,63,5,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Rental unit in North Bondi · ★New · 1 bedroom · 1 bed · 1 shared bath,Tammy,Waverley,-33.89074,151.28343,Private room,176,2,0,,,2,New South Wales,10,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Rental unit in East Melbourne · ★4.50 · 1 bedroom · 1 bed · 2 baths,Moses,Melbourne,-37.81692,144.97856,Private room,177,1,8,31/03/2023,0.09,4,Victoria,348,4.5,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Rental unit in Dandenong · 1 bedroom · 5 beds · 2 shared baths,Emad,City of Greater Dandenong,-37.9871204,145.212322,Private room,177,1,1,24/01/2023,0.13,7,Victoria,364,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Boutique hotel in Perth · ★4.50 · 1 bedroom · 1 bed · 1 private bath,European Hotel,Perth,-31.95444,115.86163,Private room,177,4,6,13/05/2023,0.6,10,Western Australia,277,4.5,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Rental unit in Aireys Inlet · 1 bedroom · 1 bed · 1 bath,Tania,Surf Coast Shire,-38.46113,144.10636,Private room,178,2,1,10/03/2015,0.01,2,Victoria,210,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Rental unit in Portland · ★4.91 · 1 bedroom · 1 bed · 1 private bath,Andrew,Shire of Glenelg,-38.33305,141.60774,Private room,178,1,32,14/06/2023,0.7,3,Victoria,233,4.91,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Rental unit in Portland · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Andrew,Shire of Glenelg,-38.33457,141.60746,Private room,178,1,4,15/03/2023,0.13,3,Victoria,208,5,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Rental unit in Portland · ★4.90 · 1 bedroom · 1 bed · 1 private bath,Andrew,Shire of Glenelg,-38.33503,141.60904,Private room,178,1,10,16/03/2023,0.35,3,Victoria,208,4.9,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Hotel in Port Fairy · ★4.0 · 2 bedrooms · 3 beds · 1 private bath,A One Motels,Shire of Moyne,-38.37468,142.23059,Private room,178,1,4,28/04/2023,1.22,5,Victoria,232,4,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Bed and breakfast in Australia · ★4.96 · 1 bedroom · 1 bed · 1 private bath,Barbara,Shire of Augusta�Margaret River,-33.95541,115.01669,Private room,178,2,134,23/04/2023,1.42,1,Western Australia,0,4.96,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Home in Bondi · ★4.92 · 1 bedroom · 1 bed · 3 baths,Jeremy,Waverley,-33.89602,151.2654,Private room,178,90,12,22/10/2019,0.14,1,New South Wales,0,4.92,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Boutique hotel in Potts Point · ★4.53 · Studio · 2 beds · 1 private bath,The Maisonette,Sydney,-33.8691,151.22516,Hotel room,178,2,47,20/08/2023,1.1,3,New South Wales,261,4.53,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Hostel in Melbourne · ★4.0 · 1 bedroom · 1 bed · 1 bath,Space Hotel,Melbourne,-37.80755,144.96611,Private room,179,1,3,28/11/2020,0.07,13,Victoria,362,4,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Rental unit in Carlton · ★4.83 · 1 bedroom · 2 beds · 1 shared bath,Juneny,Melbourne,-37.80666,144.96262,Private room,179,2,6,17/03/2020,0.13,2,Victoria,33,4.83,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Hotel in Docklands · 1 bedroom · 1 bed · 1 private bath,Denis,Melbourne,-37.81936,144.95338,Private room,179,1,1,21/11/2020,0.03,7,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Hotel in Docklands · 1 bedroom · 1 bed · 1 private bath,Denis,Melbourne,-37.82137,144.95538,Private room,179,1,0,,,7,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Hotel in Docklands · 1 bedroom · 1 bed · 1 private bath,Denis,Melbourne,-37.8215,144.95474,Private room,179,1,1,9/10/2022,0.09,7,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Hotel in Docklands · ★4.71 · 1 bedroom · 1 bed · 1 private bath,Denis,Melbourne,-37.82138,144.95496,Private room,179,1,7,3/07/2021,0.2,7,Victoria,0,4.71,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Bed and breakfast in East Melbourne · Studio · 2 beds · 1 private bath,Gary,Melbourne,-37.81673,144.98832,Private room,179,3,2,28/01/2023,0.12,5,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Serviced apartment in Doncaster · 1 bedroom · 2 beds · 1 private bath,Doncaster Apartments,City of Manningham,-37.7865802,145.1432939,Private room,179,1,1,12/01/2023,0.13,3,Victoria,364,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Home in Heidelberg West · 3 bedrooms · 4 beds · 1.5 shared baths,Marie,City of Banyule,-37.7396025,145.042057,Private room,179,3,0,,,1,Victoria,365,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Rental unit in Docklands · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,Wilson,Melbourne,-37.8088893,144.9625546,Private room,179,1,4,12/06/2023,1.15,2,Victoria,80,5,,,,,,,,,,,,,,,,,,,,,,
Home in Tootgarook · ★4.74 · 1 bedroom · 1 bed · 1 private bath,Sarah,Point Nepean,-38.38575,144.85343,Private room,179,1,404,28/05/2023,5.26,1,Victoria,89,4.74,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Hostel in Launceston · ★4.56 · 1 bedroom · 4 beds · 5.5 shared baths,Dingkun,City of Launceston,-41.43769,147.13457,Hotel room,179,1,32,19/03/2023,0.74,5,Tasmania,362,4.56,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Boutique hotel in Launceston · ★4.71 · 1 bedroom · 1 bed · 1 private bath,Mark,"Launceston, Tasmania",-41.43792,147.13585,Private room,179,1,34,20/03/2023,1.06,5,Tasmania,361,4.71,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Boutique hotel in Waratah · ★4.67 · 1 bedroom · 1 bed · 1 private bath,Bischoff,Waratah�Wynyard Council,-41.44348,145.52691,Private room,179,1,15,16/03/2023,0.48,6,Tasmania,311,4.67,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Bed and breakfast in Alexander Heights · 1 bedroom · 1 bed · 1 private bath,Natalie,Wanneroo,-31.82967186,115.8681259,Private room,179,1,0,,,1,Western Australia,356,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Hotel in Emu Point · ★4.83 · 1 bedroom · 2 beds · 1 private bath,Christine,"Albany, Western Australia",-34.99802,117.93586,Private room,179,1,6,6/03/2023,0.14,6,Western Australia,365,4.83,,,,,,,,,,,,,,,,,,,,,,FP-362
Home in Yalyalup · ★4.29 · 1 bedroom · 1 bed · 1 shared bath,Garry,Busselton,-33.66415,115.3858,Private room,179,1,14,3/04/2021,0.45,1,Western Australia,0,4.29,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Boutique hotel in Yallingup · ★New · 1 bedroom · 1 bed · 1 private bath,Stephen,City of Busselton,-33.66864992,115.0298411,Private room,179,2,0,,,1,Western Australia,364,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Boutique hotel in Casuarina · ★4.25 · 1 bedroom · 1 bed · 1 private bath,Surfing Australia,Tweed Shire,-28.30261,153.56889,Private room,179,3,4,1/01/2022,0.1,13,New South Wales,0,4.25,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Home in Skennars Head · ★New · 1 bedroom · 1 bed · 1 private bath,Athena,Ballina Shire,-28.82152,153.58431,Private room,179,1,0,,,2,New South Wales,365,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Home in Nimbin · ★New · 3 bedrooms · 3 beds · 1 bath,Cullen,City of Lismore,-28.59336,153.22398,Private room,179,2,0,,,3,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Townhouse in Cronulla · ★4.75 · 1 bedroom · 1 bed · 1 private bath,Gari,Sutherland Shire,-34.04559,151.15734,Private room,179,2,53,5/03/2023,0.59,1,New South Wales,333,4.75,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Forest Lodge · 1 bedroom · 1 bed · 2 baths,Caroline,Sydney,-33.88212,151.18448,Private room,179,90,0,,,1,New South Wales,0,0,,,,,,,,,,,,,,,,,,,,,,FP-362
Hotel in Greenwich · ★4.14 · 1 bedroom · 2 beds · 1 private bath,Twin Towers Inn,Lane Cove Council,-33.81905,151.18311,Private room,179,1,7,12/05/2023,0.1,9,New South Wales,7,4.14,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Bardia · ★4.33 · 3 bedrooms · 1 bed · 2 baths,Sunail Khan,"Campbelltown, New South Wales",-33.98051,150.85342,Private room,179,90,3,13/01/2019,0.05,2,New South Wales,0,4.33,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Bardia · 3 bedrooms · 2 beds · 1.5 baths,Sunail Khan,"Campbelltown, New South Wales",-33.98026,150.85244,Private room,179,90,0,,,2,New South Wales,88,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Rental unit in Barangaroo · 1 bedroom · 1 bed · 1 private bath,Stacey,Sydney,-33.86544,151.20219,Private room,179,90,0,,,1,New South Wales,179,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Hotel in Bass Hill · ★4.30 · 1 bedroom · 1 bed · 1 bath,WM Hotel,Bankstown,-33.90295,151.00112,Private room,179,1,128,11/08/2023,2.93,4,New South Wales,348,4.3,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Hotel in Ryde · ★4.50 · 1 bedroom · 2 beds · 1 bath,Ryde Inn,City of Ryde,-33.81495,151.09784,Private room,179,1,14,13/08/2023,0.46,6,New South Wales,354,4.5,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Manly · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,Ana Flavia,"Manly, New South Wales",-33.78738,151.28577,Private room,179,2,3,25/02/2023,0.37,3,New South Wales,90,4.67,,,,,,,,,,,,,,,,,,,,,,DA-281/2016
Rental unit in Sydney · ★New · 1 bedroom · 2 beds · 1 bath,Joohyun,Sydney,-33.86648665,151.2062649,Private room,179,2,0,,,1,New South Wales,36,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Bed and breakfast in Torquay · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,Penny,Surf Coast Shire,-38.32448,144.3244,Private room,180,1,3,4/01/2023,0.12,1,Victoria,362,5,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Home in Port Campbell · 1 bedroom · 1 bed · 1 shared bath,Bev,Shire of Corangamite,-38.61784,142.99897,Private room,180,2,2,26/01/2020,0.05,6,Victoria,342,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Port Campbell · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,Bev,Shire of Corangamite,-38.61894,143.00039,Private room,180,2,7,20/01/2023,0.15,6,Victoria,343,5,,,,,,,,,,,,,,,,,,,,,,
Home in Port Campbell · 1 bedroom · 1 bed · 1 shared bath,Bev,Shire of Corangamite,-38.61934,143.00004,Private room,180,2,1,2/02/2020,0.02,6,Victoria,343,0,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Home in Port Campbell · ★4.57 · 1 bedroom · 2 beds · 1 private bath,Bev,Shire of Corangamite,-38.61768,142.99831,Private room,180,1,7,20/02/2020,0.15,6,Victoria,329,4.57,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Port Campbell · 1 bedroom · 1 bed · 1 private bath,Bev,Shire of Corangamite,-38.61749,142.99962,Private room,180,1,2,11/04/2023,0.04,6,Victoria,347,0,,,,,,,,,,,,,,,,,,,,,,2012/33
Home in Torquay · ★4.77 · 1 bedroom · 2 beds · 1 shared bath,Shane,Surf Coast Shire,-38.30775,144.33299,Private room,180,2,13,22/01/2023,0.32,7,Victoria,365,4.77,,,,,,,,,,,,,,,,,,,,,,2012/33
Hotel in Princetown · ★3.80 · 1 bedroom · 1 bed · 1 private bath,Liang,Shire of Corangamite,-38.63586,143.11145,Private room,180,1,5,6/06/2023,0.25,12,Victoria,364,3.8,,,,,,,,,,,,,,,,,,,,,,
Home in Ocean Grove · ★4.92 · 1 bedroom · 2 beds · 1 private bath,Simon,City of Greater Geelong,-38.26227,144.51987,Private room,180,1,12,26/01/2022,0.6,1,Victoria,0,4.92,,,,,,,,,,,,,,,,,,,,,,2012/33
Home in Ocean Grove · 1 bedroom · 1 bed · 1 shared bath,Luise,City of Greater Geelong,-38.25482,144.52922,Private room,180,2,0,,,2,Victoria,343,0,,,,,,,,,,,,,,,,,,,,,,2012/16
Home in 墨尔本 · 1 bedroom · 1 bed · 1 bath,Jason,City of Manningham,-37.78612,145.10647,Private room,180,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Albert Park · 1 bedroom · 1 bed · 1 bath,Marvcus,City of Port Phillip,-37.84396,144.95496,Private room,180,3,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Home in Kalorama · ★4.98 · 1 bedroom · 1 bed · 1 private bath,John,Yarra Ranges Shire,-37.8187,145.37631,Private room,180,1,441,25/08/2023,4.57,3,Victoria,338,4.98,,,,,,,,,,,,,,,,,,,,,,
Home in Lilydale · 3 bedrooms · 2 beds · 2 baths,Rachel,Yarra Ranges Shire,-37.79148,145.35739,Private room,180,1,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Home in Fitzroy · ★4.98 · 1 bedroom · 1 bed · 2 baths,Nicola,City of Yarra,-37.79924,144.98389,Private room,180,3,48,14/08/2022,0.52,2,Victoria,0,4.98,,,,,,,,,,,,,,,,,,,,,,"Exempt: This listing is a hotel, motel, or caravan park"
Townhouse in Moonee Ponds · 1 bedroom · 1 bed · 1 bath,Camille,City of Moonee Valley,-37.76889,144.91386,Private room,180,4,0,,,2,Victoria,178,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Condo in Port Melbourne · 1 bedroom · 1 bed · 1 private bath,Anne,City of Port Phillip,-37.84319698,144.9423028,Private room,180,2,2,2/04/2023,0.05,1,Victoria,177,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Rental unit in Richmond · 2 bedrooms · 2 beds · 1 shared bath,Charlotte,City of Yarra,-37.82502,144.99383,Private room,180,3,0,,,1,Victoria,0,0,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
Rental unit in Melbourne · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath,Will,City of Port Phillip,-37.85226,144.98071,Private room,180,1,3,1/01/2018,0.04,2,Victoria,0,5,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
Rental unit in Melbourne · ★5.0 · Studio · 1 bed · 1 shared bath,Will,Port Phillip,-37.85155,144.98045,Private room,180,1,3,23/01/2018,0.04,2,Victoria,0,5,,,,,,,,,,,,,,,,,,,,,,Exempt: This listing falls under the 'home sharing' exemption
